Label,Latitude,Longitude
9304,30.3816948,-97.686849
9306,30.2301453,-97.7607895
9307,30.2002085,-97.6417541
9311,30.353721,-97.7481099
9312,30.2898875,-97.6791072
9313,30.3150422,-97.7221974
9314,30.1719853,-97.6189133
9315,30.4067416,-97.8508146
9316,30.2038892,-97.7328232
9317,30.2714081,-97.7758436
9318,30.2246044,-97.775949
9320,30.3324948,-97.7043562
9321,30.2439966,-97.7567048
9323,30.4601898,-97.8222805
9324,30.309093,-97.6794697
9325,30.2716707,-97.7430477
9327,30.2498778,-97.7556545
9328,30.252466,-97.6844634
9330,30.2316027,-97.7668066
9331,30.3345856,-97.6791458
9332,30.2631037,-97.6965536
9333,30.1585046,-97.7844709
9334,30.2070554,-97.6829472
9335,30.3393146,-97.753173
9336,30.2643116,-97.7215543
9337,30.250642,-97.7269484
9338,30.2677721,-97.7091953
9340,30.3082014,-97.678781
9342,30.266831,-97.7406523
9343,30.195289,-97.7779123
9344,30.2506671,-97.8644288
9345,30.3771977,-97.6640124
9346,30.1996285,-97.7440673
9348,30.3614157,-97.6885757
9349,30.2543539,-97.7050834
9350,30.3697662,-97.6935232
9353,30.3723828,-97.6994562
9354,30.3745923,-97.6649029
9355,30.2555715,-97.78482
9357,30.2128375,-97.7862546
9358,30.3376659,-97.6909866
9359,30.3187855,-97.6618556
9360,30.2825822,-97.7182997
9366,30.2807121,-97.729654
9368,30.2337684,-97.73562
9369,30.3023053,-97.6850733
9370,30.3700118,-97.7174611
9372,30.2411522,-97.6830695
9373,30.2695154,-97.7429629
9374,30.391174,-97.7335843
9376,30.231233,-97.7424314
9377,30.2266428,-97.7025024
9378,30.2311474,-97.7867093
9381,30.423113,-97.6987111
9382,30.3468558,-97.7052079
9383,30.3536673,-97.7074262
9384,30.4025651,-97.7419583
9388,30.2878862,-97.6651194
9390,30.4096027,-97.7134802
9391,30.27057,-97.7432959
9393,30.262906,-97.6979087
9394,30.2320124,-97.730951
9396,30.3682009,-97.6832417
9397,30.2955607,-97.6773379
9398,30.1974849,-97.8414592
9399,30.4642722,-97.791571
9401,30.2020607,-97.7626772
9403,30.2324043,-97.7593262
9405,30.2328035,-97.7039658
9406,30.3708655,-97.693084
9408,30.4153619,-97.6729645
9412,30.2557043,-97.7430325
9413,30.2970562,-97.6277253
9414,30.2100162,-97.8032132
9417,30.4429656,-97.7499948
9418,30.215044,-97.7179271
9419,30.3312602,-97.704504
9420,30.3011987,-97.6276123
9422,30.1608725,-97.7449948
9423,30.259674,-97.7369602
9424,30.4167739,-97.7446926
9425,30.3475217,-97.6950421
9426,30.1437307,-97.7622474
9427,30.3194424,-97.6987835
9428,30.3072325,-97.6697292
9429,30.2344034,-97.7197848
9430,30.2931171,-97.7211741
9431,30.3101335,-97.7406618
9432,30.2963221,-97.7469787
9435,30.2908344,-97.7519937
9436,30.3234583,-97.7531626
9437,30.3887127,-97.6725608
9438,30.2568852,-97.7470244
9439,30.3114071,-97.7515734
9440,30.3595873,-97.6856731
9441,30.4249315,-97.7077254
9443,30.3102682,-97.6751263
9444,30.4266586,-97.7114869
9445,30.1678867,-97.7788489
9446,30.3014582,-97.6728554
9447,30.2640347,-97.7476313
9448,30.3280581,-97.6917633
9449,30.2674226,-97.7355034
9450,30.2357017,-97.7203293
9452,30.3284416,-97.6894193
9453,30.2332715,-97.7324121
9454,30.2478831,-97.8058609
9455,30.2185592,-97.8466222
9456,30.3278895,-97.688255
9457,30.1901207,-97.7623712
9459,30.3659131,-97.7495942
9460,30.3846824,-97.6998435
9461,30.1986392,-97.8448141
9462,30.2572128,-97.7469047
9463,30.2937127,-97.706712
9464,30.2375756,-97.8598698
9465,30.400311,-97.6531207
9466,30.3910186,-97.6498987
9467,30.230497,-97.7848482
9468,30.3418553,-97.7343457
9469,30.2694766,-97.7565888
9471,30.4458505,-97.7850733
9473,30.2883723,-97.7439242
9474,30.2364015,-97.8221411
9475,30.2442272,-97.798731
9476,30.2319033,-97.7301843
9477,30.1807478,-97.8205642
9483,30.2054594,-97.8191551
9486,30.2406082,-97.7520596
9488,30.3919443,-97.6503678
9489,30.3547587,-97.6781467
9491,30.2454294,-97.7275959
9492,30.3002163,-97.7088076
9493,30.264016,-97.7124626
9495,30.3926696,-97.7440263
9498,30.2691248,-97.7043391
9499,30.2561617,-97.7111614
9501,30.2740492,-97.73677
9502,30.3127149,-97.6663286
9503,30.4609028,-97.7915646
9505,30.4115233,-97.7150051
9506,30.2335742,-97.74056
9507,30.221232,-97.7546676
9508,30.2689905,-97.779843
9509,30.1984924,-97.7525073
9510,30.1694809,-97.785286
9511,30.2024551,-97.7852966
9512,30.3348973,-97.7032159
9513,30.224996,-97.7637707
9514,30.4070929,-97.7179939
9516,30.2771097,-97.764025
9517,30.338615,-97.710287
9519,30.2740212,-97.7310512
9520,30.3126202,-97.756093
9521,30.4086985,-97.7220152
9522,30.2633612,-97.7078862
9524,30.3305106,-97.7391345
9525,30.2658722,-97.7276874
9526,30.3546484,-97.674417
9527,30.4099724,-97.7150187
9528,30.2347415,-97.7212548
9529,30.3954783,-97.7203141
9530,30.3350096,-97.7027911
9531,30.2158299,-97.7353265
9532,30.2862461,-97.6936333
9533,30.2780934,-97.7351972
9534,30.3556966,-97.7939944
9535,30.2250157,-97.7469878
9537,30.3125061,-97.7034838
9540,30.3589944,-97.6886643
9541,30.4460052,-97.7415584
9542,30.2113581,-97.783507
9544,30.2149499,-97.6581149
9546,30.3143319,-97.7046672
9547,30.1800245,-97.8280031
9548,30.3063105,-97.6423134
9550,30.2175528,-97.7608589
9551,30.3826136,-97.67409
9552,30.3546751,-97.6734522
9553,30.2064711,-97.7729111
9554,30.4591714,-97.7910769
9556,30.2919848,-97.6911596
9557,30.2929322,-97.7456813
9558,30.2632221,-97.7943322
9559,30.2069641,-97.6416482
9560,30.3304217,-97.7244508
9561,30.3335081,-97.7309719
9562,30.2566161,-97.8349213
9564,30.1944044,-97.7763083
9565,30.2011647,-97.7819585
9566,30.2453788,-97.7286236
9567,30.4474891,-97.7725991
9568,30.3206627,-97.6654875
9569,30.3502128,-97.6938998
9571,30.2616567,-97.7491872
9572,30.4044668,-97.6565368
9574,30.3082534,-97.7210783
9575,30.2439685,-97.737601
9576,30.2752125,-97.7074752
9577,30.1953359,-97.7780598
9578,30.3116817,-97.706467
9579,30.3743004,-97.6914578
9580,30.3358658,-97.7051078
9582,30.4128591,-97.6946819
9583,30.3389385,-97.7551236
9585,30.2081436,-97.775267
9586,30.3050059,-97.713432
9587,30.2153443,-97.7167441
9588,30.4349142,-97.7279037
9589,30.2473692,-97.7345413
9590,30.451048,-97.7891961
9591,30.268176,-97.7365795
9592,30.2379597,-97.8556915
9593,30.434458,-97.7638043
9594,30.2036166,-97.7506099
9595,30.1686716,-97.7858043
9596,30.2701931,-97.7379891
9597,30.1798567,-97.8207045
9599,30.1983013,-97.7416807
9600,30.2868192,-97.7252521
9602,30.253732,-97.7483285
9603,30.4090016,-97.8520542
9604,30.1965617,-97.7825677
9605,30.2400901,-97.7374487
9606,30.2317187,-97.7847336
9607,30.2650825,-97.756912
9609,30.3635725,-97.6974163
9611,30.3678067,-97.7154751
9612,30.2711196,-97.7416398
9613,30.3224356,-97.6895966
9614,30.152434,-97.794682
9617,30.2752537,-97.6895483
9618,30.274922,-97.7526093
9619,30.2236775,-97.6822124
9620,30.3525262,-97.6924411
9622,30.3919038,-97.6716606
9623,30.2121126,-97.7132438
9624,30.2774703,-97.7524081
9626,30.343434,-97.6798219
9628,30.3405378,-97.6971578
9629,30.2638654,-97.747696
9630,30.268973,-97.7338331
9631,30.2338228,-97.8259899
9633,30.2272105,-97.7662645
9634,30.3034364,-97.6823132
9635,30.2398989,-97.7376502
9637,30.2340558,-97.7170385
9638,30.1984207,-97.7849028
9639,30.2604537,-97.7029087
9641,30.4059387,-97.7281854
9643,30.4126464,-97.6955763
9644,30.267906,-97.7292389
9645,30.2862807,-97.6850439
9647,30.3083333,-97.683697
9648,30.298324,-97.6369861
9649,30.2405924,-97.7518225
9650,30.3497045,-97.7023555
9651,30.2062099,-97.7745709
9653,30.2078871,-97.7897258
9654,30.2760265,-97.7191713
9655,30.3320938,-97.7213364
9656,30.2619054,-97.7221136
9659,30.3327404,-97.6753125
9660,30.3048443,-97.6649327
9661,30.173951,-97.7429826
9662,30.2322869,-97.7866127
9663,30.4345228,-97.7744861
9664,30.3525806,-97.7087592
9665,30.446367,-97.78532
9666,30.241177,-97.6970699
9667,30.1971276,-97.7662945
9668,30.2215995,-97.7552976
9669,30.2265251,-97.7001239
9670,30.2477948,-97.7640922
9671,30.3498362,-97.7356656
9672,30.2238738,-97.7634965
9673,30.2687313,-97.7396887
9677,30.3252054,-97.6934742
9678,30.410253,-97.7298934
9679,30.3788043,-97.7296004
9681,30.3091254,-97.6848925
9682,30.3616694,-97.6982295
9683,30.4093488,-97.6779791
9684,30.2375523,-97.722601
9685,30.3513611,-97.7154331
9686,30.2626611,-97.7350676
9688,30.300335,-97.6862241
9690,30.2512976,-97.7665049
9691,30.2303885,-97.7321097
9693,30.3792766,-97.6756476
9694,30.2277608,-97.8030398
9695,30.3513748,-97.7011905
9696,30.2991966,-97.7411394
9698,30.2499942,-97.7340525
9700,30.3738669,-97.6644059
9702,30.2583268,-97.7390177
9703,30.2034851,-97.7954778
9704,30.2849965,-97.7415588
9705,30.2496005,-97.7549935
9706,30.3502595,-97.6977738
9707,30.2926483,-97.7412962
9708,30.2560092,-97.7022472
9712,30.2702189,-97.7419808
9714,30.3829607,-97.6838164
9715,30.3051899,-97.6563108
9716,30.4294077,-97.7524021
9718,30.2506515,-97.7331003
9719,30.2749973,-97.7231918
9720,30.3757948,-97.7256468
9721,30.2071306,-97.6396264
9722,30.4039404,-97.6783311
9723,30.3665378,-97.7131371
9725,30.2174771,-97.796358
9726,30.3260535,-97.7050358
9727,30.3211158,-97.8199364
9728,30.3431461,-97.6994743
9729,30.2847051,-97.7010848
9730,30.3257932,-97.738976
9733,30.2491767,-97.7497936
9734,30.2345339,-97.7195754
9735,30.2994268,-97.7416435
9738,30.3452569,-97.7038245
9739,30.175847,-97.8162378
9740,30.187053,-97.7441668
9741,30.4124228,-97.6984796
9742,30.2395169,-97.782849
9743,30.3249207,-97.7053203
9744,30.4337093,-97.7643257
9746,30.3222071,-97.6958642
9748,30.3065256,-97.7030286
9749,30.2713999,-97.6681512
9750,30.1901669,-97.7800708
9752,30.4643139,-97.815185
9754,30.2820762,-97.6662561
9755,30.3959338,-97.7450935
9756,30.2392135,-97.7501362
9757,30.2333541,-97.7870312
9759,30.3230988,-97.7121196
9760,30.2383089,-97.8389647
9761,30.3673907,-97.6076979
9762,30.3320428,-97.6232025
9763,30.2761788,-97.6893265
9764,30.2704729,-97.7439354
9765,30.1958397,-97.7488927
9766,30.2834814,-97.7396758
9767,30.4047684,-97.8523186
9768,30.3274051,-97.7062989
9769,30.2283152,-97.7692377
9770,30.2036352,-97.761372
9771,30.3210983,-97.6648763
9772,30.2039779,-97.8020351
9773,30.3563536,-97.6897167
9774,30.3529093,-97.7123244
9775,30.1959816,-97.7559336
9776,30.3150233,-97.6610817
9777,30.200208,-97.785435
9778,30.2358347,-97.7506162
9779,30.1771429,-97.8164035
9780,30.1646672,-97.7234209
9781,30.2722209,-97.6899925
9782,30.2850522,-97.6751266
9783,30.3275076,-97.7067368
9784,30.325088,-97.7069105
9787,30.1992489,-97.7869928
9788,30.18768,-97.7730196
9789,30.2312441,-97.6912756
9790,30.3050119,-97.7373856
9791,30.2978998,-97.7521153
9792,30.2910541,-97.6617896
9793,30.1996963,-97.7599823
9795,30.2622797,-97.7086634
9797,30.347956,-97.7128744
9798,30.18503,-97.6867964
9799,30.2464106,-97.7805667
9800,30.2686893,-97.7331373
9801,30.2964084,-97.6251856
9802,30.230282,-97.8605918
9804,30.2795146,-97.7510795
9806,30.2630134,-97.7576928
9807,30.2599428,-97.7189351
9809,30.239229,-97.8217254
9810,30.2718455,-97.6920625
9812,30.376917,-97.6604356
9814,30.3289948,-97.7151712
9815,30.3219871,-97.7071217
9816,30.2610712,-97.7307254
9818,30.3391181,-97.6987377
9819,30.3601161,-97.6865086
9822,30.3026279,-97.7118705
9823,30.2900898,-97.7438496
9824,30.3245788,-97.6675795
9825,30.4239455,-97.664987
9826,30.2175808,-97.7968746
9827,30.2687228,-97.7330255
9828,30.379011,-97.6725208
9829,30.3483586,-97.7032484
9831,30.4764662,-97.769514
9832,30.2075825,-97.7570206
9834,30.3629833,-97.6925734
9835,30.2180144,-97.6635437
9837,30.2684491,-97.7827628
9838,30.2755714,-97.746077
9839,30.3695872,-97.6859093
9840,30.3756196,-97.7175786
9841,30.3275373,-97.7048305
9842,30.3745142,-97.6787669
9843,30.3256531,-97.6707013
9844,30.2310885,-97.6942666
9846,30.2690464,-97.7374559
9847,30.2633828,-97.7359353
9848,30.333377,-97.7005654
9849,30.3964662,-97.7481694
9850,30.2105314,-97.781081
9851,30.2221295,-97.6891559
9852,30.3957761,-97.7088938
9854,30.2762979,-97.7600255
9855,30.2653896,-97.7233026
9856,30.2794332,-97.669967
9859,30.3505215,-97.7350065
9860,30.2592967,-97.7460441
9861,30.2695984,-97.7347003
9862,30.2802661,-97.676301
9863,30.3519232,-97.6925464
9864,30.2931445,-97.7133514
9865,30.2093516,-97.8145605
9866,30.1942654,-97.7722467
9868,30.3576258,-97.732703
9869,30.3558258,-97.701494
9870,30.3246914,-97.6969662
9872,30.2474424,-97.7273135
9873,30.3011433,-97.7624185
9874,30.4207317,-97.7423744
9875,30.2378657,-97.7399253
9876,30.3389259,-97.711233
9877,30.3764974,-97.6692213
9879,30.3401991,-97.7007502
9881,30.2142925,-97.7475599
9882,30.2260081,-97.7291808
9883,30.2723928,-97.7161865
9884,30.3198252,-97.7276032
9885,30.298375,-97.7168164
9886,30.3554426,-97.6983743
9887,30.2709529,-97.6926572
9889,30.3450003,-97.7027121
9890,30.3321818,-97.6991554
9892,30.2879577,-97.7089381
9893,30.2085401,-97.8060384
9894,30.3047829,-97.6601353
9896,30.2744002,-97.7390262
9897,30.3127972,-97.7111156
9898,30.24564,-97.7158028
9899,30.2809101,-97.7437695
9900,30.2513442,-97.7671848
9901,30.2104442,-97.7800162
9903,30.2727617,-97.7410982
9904,30.3598013,-97.6992733
9906,30.4064241,-97.6386177
9907,30.2977911,-97.6882336
9908,30.275757,-97.7585664
9909,30.2347861,-97.7375216
9910,30.3293979,-97.6923132
9911,30.292498,-97.6634991
9912,30.3558116,-97.7049639
9913,30.202523,-97.7680382
9914,30.2154917,-97.682985
9915,30.2526626,-97.7127486
9916,30.3127045,-97.7088706
9917,30.2149094,-97.7867162
9918,30.2661779,-97.7348842
9919,30.231815,-97.6956214
9920,30.4011059,-97.6741384
9921,30.218936,-97.8454914
9922,30.4026906,-97.7454515
9923,30.1988136,-97.789724
9924,30.2868928,-97.7611469
9925,30.2259214,-97.7643859
9926,30.2375709,-97.7680354
9929,30.3688819,-97.7059145
9930,30.3841349,-97.7142102
9931,30.312858,-97.7072307
9932,30.3160374,-97.662366
9934,30.2094573,-97.6371359
9936,30.1927592,-97.7938378
9937,30.2818059,-97.7213661
9938,30.3237139,-97.716646
9939,30.2591451,-97.6863807
9942,30.239831,-97.7248264
9944,30.3989357,-97.7191036
9945,30.1965924,-97.7780393
9946,30.2577392,-97.6875598
9947,30.1987328,-97.742619
9948,30.359707,-97.6885433
9949,30.1947207,-97.7388513
9950,30.3077071,-97.6970783
9951,30.2367132,-97.8213443
9952,30.2712459,-97.7476156
9953,30.2249305,-97.7757536
9954,30.2756753,-97.6997339
9957,30.2863472,-97.7615069
9958,30.2094564,-97.777927
9959,30.3540608,-97.7950015
9961,30.3167263,-97.7027316
9962,30.3097091,-97.6772116
9963,30.2593794,-97.6924035
9964,30.3526473,-97.7486049
9965,30.327089,-97.7360085
9966,30.2883198,-97.681505
9967,30.2367682,-97.7426376
9968,30.1960895,-97.7559656
9969,30.2758488,-97.7586178
9970,30.2002309,-97.7466602
9972,30.3443903,-97.7518703
9973,30.2834431,-97.7406339
9974,30.2216152,-97.7564879
9975,30.1959878,-97.8221276
9976,30.2364175,-97.8692749
9977,30.3567571,-97.6850087
9978,30.220502,-97.7550197
9979,30.2677892,-97.7333706
9981,30.2977909,-97.7420805
9982,30.3643008,-97.7450638
9983,30.2680996,-97.7413628
9984,30.4149335,-97.6728653
9986,30.283005,-97.7162411
9988,30.3607622,-97.6878324
9989,30.2035112,-97.856081
9991,30.3234932,-97.7039769
9992,30.1987697,-97.8467136
9993,30.2616991,-97.7379481
9995,30.3072823,-97.6796907
9996,30.3993883,-97.6491105
9997,30.2010754,-97.7627794
9998,30.2024419,-97.7753927
9999,30.4128491,-97.7159497
10000,30.279808,-97.7652683
10001,30.4753565,-97.7974291
10002,30.3238258,-97.688322
10003,30.3578528,-97.6956031
10004,30.3806358,-97.6739447
10005,30.3985471,-97.8279724
10007,30.4660079,-97.7883915
10008,30.2123758,-97.7464838
10010,30.2456431,-97.72823
10011,30.3053857,-97.6600267
10012,30.2847248,-97.7031125
10013,30.2379549,-97.8223921
10014,30.3602039,-97.6862302
10015,30.1983727,-97.7414065
10016,30.3580554,-97.7068152
10018,30.2794001,-97.7693448
10020,30.3227944,-97.7554313
10021,30.2426886,-97.6934111
10022,30.2576159,-97.7135456
10023,30.2222206,-97.8255025
10024,30.2591847,-97.726271
10026,30.3236924,-97.7001512
10027,30.2611869,-97.7181695
10028,30.2732295,-97.7435604
10029,30.331332,-97.7547656
10030,30.1886437,-97.8344596
10031,30.2221659,-97.7576134
10032,30.2745719,-97.7039975
10033,30.338797,-97.7015844
10034,30.2638784,-97.7573529
10035,30.1785018,-97.8218761
10036,30.3271676,-97.7261906
10037,30.2288047,-97.7699215
10039,30.3642732,-97.7085172
10040,30.2625823,-97.744901
10042,30.2895283,-97.7441024
10043,30.2590128,-97.7472398
10044,30.3142804,-97.688124
10045,30.3693732,-97.7000966
10046,30.3547768,-97.7475488
10047,30.3697649,-97.705383
10050,30.2432346,-97.7520528
10051,30.3275278,-97.6718417
10052,30.3317694,-97.7005015
10054,30.36587,-97.6834453
10055,30.258583,-97.7120144
10057,30.3680346,-97.7089952
10058,30.2323283,-97.730933
10059,30.3898504,-97.6498011
10060,30.3332625,-97.7073253
10061,30.301407,-97.6734368
10063,30.2217793,-97.7430777
10064,30.2590864,-97.6761044
10065,30.376623,-97.7814593
10066,30.424752,-97.6693888
10067,30.299746,-97.6860691
10068,30.2303271,-97.7934613
10069,30.355707,-97.7485324
10070,30.2424599,-97.7256139
10071,30.2717501,-97.7363724
10072,30.2439663,-97.7273344
10075,30.3482625,-97.7031242
10077,30.328836,-97.6916089
10078,30.276304,-97.6787518
10080,30.3393118,-97.697594
10081,30.4004342,-97.7036015
10082,30.3623493,-97.7037518
10083,30.2388563,-97.7479728
10084,30.2758684,-97.6338107
10085,30.2503362,-97.7350476
10086,30.2755168,-97.6983123
10087,30.1989569,-97.7602775
10089,30.295648,-97.7413868
10091,30.2171922,-97.7094641
10092,30.3406327,-97.7031198
10094,30.36196,-97.7153769
10095,30.2456047,-97.7005255
10096,30.3501256,-97.7042499
10097,30.2799277,-97.7345078
10098,30.2601798,-97.7190902
10100,30.2246935,-97.6762937
10101,30.4195285,-97.672018
10102,30.2048839,-97.806267
10104,30.2095711,-97.7727941
10105,30.234388,-97.7361988
10106,30.1926177,-97.7443343
10108,30.2072656,-97.6374156
10110,30.3261026,-97.670226
10111,30.1608932,-97.7446587
10112,30.2993993,-97.7423225
10114,30.2378386,-97.8585327
10115,30.3283716,-97.7256159
10117,30.3312287,-97.6953386
10118,30.327353,-97.6712346
10119,30.2898724,-97.7407179
10120,30.2704715,-97.7324556
10121,30.3052071,-97.6530549
10122,30.3003453,-97.7168644
10123,30.2298258,-97.7435682
10124,30.3044398,-97.6391514
10125,30.3404679,-97.7052773
10126,30.371406,-97.7046658
10127,30.3425115,-97.6926899
10128,30.3741634,-97.6905512
10129,30.2600891,-97.7047119
10130,30.235117,-97.7202501
10131,30.2210793,-97.7571895
10132,30.2797122,-97.7220122
10133,30.3286709,-97.7257283
10134,30.3619127,-97.6901384
10136,30.3131141,-97.6569786
10137,30.3662447,-97.6834763
10138,30.2298483,-97.7724561
10139,30.2778057,-97.7563601
10140,30.3026817,-97.7155807
10141,30.2379648,-97.7924907
10142,30.363363,-97.6925821
10143,30.3959647,-97.7327444
10144,30.3098168,-97.7342608
10146,30.2264635,-97.762753
10149,30.3891574,-97.6477043
10150,30.2787001,-97.6876856
10151,30.2362661,-97.7219738
10152,30.4346757,-97.6688606
10153,30.275035,-97.6977582
10154,30.2658929,-97.742813
10155,30.3851469,-97.7144746
10156,30.2379509,-97.7631188
10157,30.2839475,-97.7404175
10158,30.4100182,-97.6731151
10160,30.1913452,-97.7670623
10161,30.3410671,-97.7094213
10162,30.3223793,-97.6882
10164,30.2272912,-97.7797957
10165,30.3211597,-97.664919
10166,30.2690042,-97.740125
10167,30.3083998,-97.6849156
10169,30.3281194,-97.6911339
10170,30.3156116,-97.686122
10171,30.3415039,-97.7000043
10172,30.3883208,-97.6942018
10173,30.4789772,-97.7641442
10175,30.190099,-97.7721261
10176,30.2939123,-97.7069221
10177,30.3011253,-97.6834733
10178,30.3124275,-97.6509746
10179,30.3413076,-97.6903288
10180,30.2360026,-97.740821
10181,30.2355016,-97.7314398
10182,30.2309064,-97.7005207
10183,30.3448996,-97.7153991
10184,30.1960568,-97.745211
10185,30.1190819,-97.8045992
10186,30.3448236,-97.6774625
10187,30.2582431,-97.7461706
10188,30.4223604,-97.8394446
10189,30.2287438,-97.769486
10191,30.3663317,-97.6961039
10192,30.2877857,-97.6645169
10195,30.2329883,-97.7116417
10197,30.1960794,-97.7770017
10198,30.2724425,-97.7537687
10199,30.405738,-97.7260205
10201,30.3766984,-97.6987959
10202,30.2121506,-97.7846324
10203,30.1447514,-97.7942224
10204,30.2006123,-97.7861241
10205,30.1940814,-97.7410974
10206,30.2459521,-97.7513751
10207,30.2939408,-97.7126167
10208,30.224706,-97.837989
10209,30.2599947,-97.7282325
10210,30.3106857,-97.6699319
10211,30.2059585,-97.7528556
10212,30.2741801,-97.6905663
10213,30.263538,-97.7151846
10214,30.2277781,-97.7038112
10216,30.2855357,-97.6993413
10217,30.3634968,-97.7076724
10218,30.3325432,-97.7041647
10219,30.2298684,-97.7003337
10220,30.2056969,-97.8574594
10222,30.2871045,-97.7522487
10223,30.1108485,-97.8078576
10224,30.2449044,-97.7354693
10225,30.2797817,-97.6998691
10226,30.4314569,-97.7596694
10227,30.1293097,-97.800535
10228,30.3053912,-97.6708609
10229,30.3584278,-97.6884007
10230,30.5366055,-97.8349539
10231,30.2890223,-97.7241721
10232,30.1932701,-97.7442282
10233,30.2361105,-97.8218857
10234,30.2885368,-97.7053918
10235,30.187449,-97.7452516
10237,30.255019,-97.6958239
10238,30.1947281,-97.7554225
10239,30.3243871,-97.7049195
10240,30.2627803,-97.6932705
10241,30.2804217,-97.6842191
10242,30.4770473,-97.7717563
10243,30.3885736,-97.7046388
10244,30.3352301,-97.6857074
10245,30.217388,-97.6991759
10246,30.2111416,-97.7829934
10247,30.2418234,-97.7250165
10248,30.2266905,-97.7029509
10249,30.1938961,-97.7717943
10250,30.4127224,-97.6769913
10253,30.2492345,-97.7311775
10254,30.2736894,-97.7531334
10255,30.3048253,-97.6964438
10256,30.4058478,-97.8532364
10258,30.2389327,-97.7233968
10259,30.2166962,-97.7334221
10260,30.1440541,-97.8077654
10263,30.2817819,-97.6731346
10264,30.2756867,-97.6888044
10265,30.4700939,-97.7916682
10266,30.2695847,-97.6935312
10268,30.4727144,-97.8057098
10269,30.3461465,-97.7040191
10270,30.3231865,-97.696275
10271,30.349424,-97.7118926
10272,30.2730369,-97.7483218
10273,30.1762654,-97.8010548
10274,30.3904706,-97.742185
10275,30.2263842,-97.7703246
10276,30.4000906,-97.7318082
10277,30.1822384,-97.7616945
10278,30.2332076,-97.6987349
10279,30.2273731,-97.6941528
10281,30.11383,-97.8064701
10282,30.3905012,-97.6832253
10283,30.3834701,-97.6843797
10285,30.2760401,-97.7593796
10287,30.3098789,-97.7255355
10288,30.1620941,-97.7313144
10289,30.4162244,-97.6981028
10290,30.295754,-97.6769776
10291,30.367039,-97.6918502
10293,30.3830308,-97.6833513
10295,30.4244603,-97.7067417
10297,30.3502645,-97.6936034
10298,30.4890384,-97.8033633
10301,30.35778,-97.7171586
10303,30.4786012,-97.7857185
10304,30.3436903,-97.701064
10305,30.3566783,-97.7032341
10306,30.1545504,-97.7911515
10307,30.3497159,-97.7018414
10308,30.3017906,-97.6446265
10310,30.2603627,-97.7498017
10311,30.2705922,-97.735697
10312,30.2123121,-97.7253067
10313,30.2703433,-97.7369838
10314,30.3112589,-97.7089225
10316,30.2555305,-97.7628029
10317,30.3654206,-97.696205
10318,30.2974353,-97.6292709
10319,30.268628,-97.736355
10321,30.3018968,-97.6854047
10322,30.3122897,-97.6535905
10323,30.265396,-97.7128339
10324,30.1818245,-97.7460671
10326,30.2352708,-97.7971385
10327,30.2726151,-97.7540081
10328,30.2751221,-97.7472551
10329,30.3581176,-97.6834997
10330,30.4177628,-97.7061975
10331,30.2832041,-97.7422819
10332,30.3956802,-97.7450654
10333,30.3070074,-97.7187822
10334,30.2156643,-97.6645428
10335,30.3718797,-97.7104734
10336,30.2693729,-97.742444
10337,30.4504347,-97.7871171
10338,30.2044647,-97.7753233
10339,30.3310016,-97.692989
10340,30.2403598,-97.7254045
10341,30.3718682,-97.7183973
10342,30.318092,-97.6917001
10344,30.4303271,-97.7562718
10345,30.2642915,-97.7192197
10346,30.3223938,-97.700529
10347,30.310041,-97.7554391
10348,30.3302405,-97.7014563
10351,30.2743258,-97.6905623
10352,30.3342451,-97.684092
10353,30.3691345,-97.7194895
10354,30.3048949,-97.7373126
10355,30.2697074,-97.7338355
10356,30.2880151,-97.6817955
10357,30.266733,-97.7239
10358,30.2626274,-97.7482234
10359,30.3670247,-97.695162
10360,30.2778524,-97.7133608
10361,30.305476,-97.6607945
10362,30.3046888,-97.6199228
10364,30.4518188,-97.8154544
10365,30.3719594,-97.6798491
10367,30.3300513,-97.676547
10368,30.2771201,-97.7619365
10369,30.328097,-97.7255029
10370,30.3095471,-97.7052508
10371,30.3076177,-97.700761
10372,30.2656011,-97.7362812
10373,30.3297223,-97.7058268
10374,30.3964711,-97.680101
10375,30.3687462,-97.7197348
10376,30.3618679,-97.6981194
10377,30.115145,-97.8062111
10378,30.2532248,-97.7486779
10380,30.3909594,-97.6440468
10383,30.2074729,-97.8158096
10384,30.273113,-97.7516912
10385,30.4771963,-97.76999
10386,30.2002697,-97.857133
10387,30.2635901,-97.7262376
10388,30.3629629,-97.7406436
10389,30.2696665,-97.7360261
10390,30.3502383,-97.7127109
10391,30.2823853,-97.7282145
10392,30.2315647,-97.7031064
10393,30.2965873,-97.7072708
10394,30.3534711,-97.7477202
10395,30.282591,-97.7164393
10396,30.2802758,-97.770361
10397,30.2074226,-97.756591
10398,30.3695151,-97.6937521
10399,30.324959,-97.6936648
10400,30.3027177,-97.6472601
10401,30.2015934,-97.7859463
10402,30.268704,-97.6941731
10403,30.2255203,-97.6791594
10404,30.3053173,-97.6987
10405,30.1959532,-97.6838027
10407,30.2549327,-97.7477229
10408,30.2942025,-97.7487976
10409,30.2844497,-97.7047203
10410,30.1900366,-97.7476771
10411,30.2354146,-97.7382712
10412,30.3953842,-97.7104464
10414,30.187594,-97.7589908
10415,30.3420027,-97.7005868
10416,30.2900664,-97.7416064
10418,30.3447092,-97.7380995
10419,30.2706981,-97.7361694
10420,30.2683789,-97.7464725
10421,30.2246298,-97.7633402
10425,30.179457,-97.6386409
